Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0,0,68,78,15,102,0,72,48,35,73,116
0,0,68,78,15,103,0,72,45,33,66,113
0,0,74,77,15,107,0,72,55,30,68,110
0,0,42,77,15,104,0,72,60,28,66,67
0,0,7,77,15,102,0,72,60,25,63,11
0,0,3,77,15,97,0,72,89,17,76,5
0,0,1,77,15,95,0,72,96,20,15,2
0,0,0,77,15,91,0,73,101,23,12,1
0,0,0,77,15,90,0,74,101,23,12,0
0,0,0,76,15,90,0,75,105,22,28,0
0,0,0,77,15,89,0,76,102,23,21,0
0,0,0,76,15,88,0,76,101,22,26,0
0,0,0,76,15,88,0,77,102,24,6,0
0,0,0,77,15,86,0,77,108,25,14,0
0,0,0,77,15,85,0,77,110,15,23,0
0,0,0,77,15,83,0,77,114,13,17,0
0,0,0,77,15,83,0,77,113,15,13,0
0,0,0,77,15,83,0,78,115,11,7,1
0,0,1,77,15,85,0,78,117,17,15,4
0,0,5,77,15,88,0,78,114,14,27,12
0,0,31,77,15,95,0,78,87,8,47,65
0,0,46,77,15,100,0,78,81,15,62,84
0,0,55,77,15,104,0,77,71,24,60,89
0,0,68,76,15,105,0,77,64,29,49,107
0,0,75,76,15,106,0,76,52,27,58,114
0,0,69,76,15,107,0,75,46,26,52,103
0,0,68,76,15,110,0,74,44,21,60,93
0,0,37,75,15,106,0,74,72,20,32,57
0,0,15,75,15,104,0,73,86,23,27,23
0,0,12,75,15,103,0,72,89,23,9,19
0,0,4,74,15,101,0,72,94,18,9,6
0,0,1,75,15,99,0,72,98,19,9,1
0,0,0,75,15,98,0,73,94,19,10,0
0,0,0,75,15,98,0,74,99,19,14,0
0,0,0,75,15,97,0,74,100,15,12,0
0,0,0,75,15,97,0,74,101,13,10,0
0,0,0,75,15,97,0,73,107,15,12,0
50,0,0,75,15,94,0,72,123,12,31,0
19,2,0,88,15,93,2,74,127,8,55,0
16,3,0,90,15,92,3,72,127,3,51,0
18,5,0,95,15,93,5,73,127,4,45,0
5,7,0,100,15,92,7,73,127,3,54,0
2,8,1,101,15,92,8,74,127,3,41,2
0,7,3,100,15,93,7,74,127,6,24,7
0,6,6,99,15,94,6,74,127,6,35,14
1,5,5,99,15,94,5,75,127,4,64,11
2,4,8,98,15,95,4,76,127,1,54,16
1,4,13,96,15,97,4,76,125,7,67,26
0,3,13,96,15,97,3,76,119,3,54,27
1,3,13,95,15,97,3,76,121,3,57,27
0,3,9,95,15,96,3,76,122,6,61,19
0,3,14,94,15,98,3,76,120,6,61,28
0,2,14,94,15,99,2,76,118,7,72,28
0,2,8,94,15,99,2,77,118,4,66,16
0,2,4,93,15,98,2,77,122,7,67,8
0,2,0,93,15,96,2,78,127,4,12,0
0,2,0,93,15,94,2,80,127,9,7,0
0,2,0,92,15,94,2,81,127,11,13,0
0,2,0,92,15,94,2,81,127,4,6,0
0,2,0,92,15,94,2,81,127,0,23,0
0,2,0,92,15,94,2,81,127,0,21,0
0,1,0,91,15,94,1,81,127,0,22,0
0,1,0,91,15,94,1,81,127,0,52,0
5,2,0,91,15,94,2,81,127,0,29,0
0,2,0,91,15,94,2,81,127,1,78,0
5,2,0,91,15,94,2,82,127,6,55,0
2,2,0,91,15,94,2,82,127,9,60,1
7,2,1,92,15,94,2,83,127,17,48,3
0,3,1,92,15,93,3,83,127,19,67,3
2,4,1,93,15,93,4,83,127,13,65,3
0,4,3,93,15,94,4,83,127,17,55,7
0,4,3,93,15,94,4,83,127,15,75,7
0,4,4,93,15,94,4,83,127,11,68,10
0,4,4,93,15,94,4,83,127,4,82,8
0,4,2,93,15,94,4,82,127,15,48,6
0,4,3,92,15,94,4,81,127,14,95,7
0,3,2,92,15,94,3,80,127,7,89,4
0,3,1,92,15,94,3,79,127,15,101,3
0,3,0,92,15,94,3,80,127,10,86,1
0,3,0,92,15,93,3,80,127,12,95,0
0,3,0,92,15,92,3,80,127,20,82,0
0,3,0,91,15,92,3,79,127,12,77,0
0,3,0,92,15,91,3,79,127,11,87,0
0,2,0,91,15,91,2,79,127,9,93,0
3,2,0,91,15,91,2,78,127,5,79,0
14,3,0,91,15,91,3,77,127,6,60,0
5,5,0,94,15,91,5,76,127,5,50,0
0,7,0,96,15,91,7,74,127,1,80,0
0,8,0,96,15,91,8,74,127,2,74,0
0,8,0,96,15,91,8,74,127,0,62,0
0,7,1,95,15,92,7,73,127,1,58,2
0,7,2,95,15,92,7,73,127,4,76,6
0,6,3,95,15,92,6,72,127,2,60,8
0,6,3,95,15,93,6,72,127,5,78,6
0,6,10,95,15,94,6,71,127,7,77,22
0,5,12,94,15,96,5,69,127,11,70,25
0,5,51,94,15,101,5,68,112,26,60,91
0,5,57,94,15,105,5,67,83,34,45,91
0,4,62,93,15,105,4,66,76,29,41,99
0,4,47,93,15,103,4,66,74,27,43,78
0,4,6,93,15,98,4,66,110,31,38,11
0,3,5,92,15,97,3,66,100,26,25,9
0,3,3,92,15,98,3,66,94,24,41,4
0,3,1,92,15,95,3,67,92,25,58,1
0,3,0,92,15,92,3,68,99,27,52,0
0,2,0,92,15,93,2,69,97,31,60,0
0,2,0,92,15,89,2,70,111,33,58,0
0,2,0,92,15,90,2,69,99,28,62,0
0,2,0,92,15,88,2,69,112,28,59,0
0,2,0,92,15,88,2,69,112,17,55,0
0,2,0,92,15,87,2,69,118,14,67,0
0,2,0,91,15,86,2,69,120,15,61,0
0,2,0,92,15,88,2,69,121,28,62,0
0,2,0,91,15,88,2,70,117,29,56,0
0,2,1,91,15,88,2,72,118,27,61,3
0,2,6,91,15,89,2,72,112,36,64,16
0,2,15,91,15,91,2,74,108,33,59,35
0,2,41,91,15,95,2,74,92,40,62,85
0,1,55,90,15,98,1,74,77,40,67,103
0,1,57,90,15,101,1,74,69,39,65,98
0,1,66,90,15,105,1,74,65,34,67,103
0,1,73,89,15,104,1,74,72,35,68,118
0,1,63,90,15,104,1,74,67,28,72,101
0,1,13,89,15,100,1,73,89,22,81,23
0,1,7,89,15,99,1,73,96,25,72,12
0,1,5,89,15,97,1,73,103,14,82,9
0,1,2,89,15,95,1,74,102,14,29,3
0,1,0,89,15,91,1,75,111,20,11,1
0,1,0,89,15,89,1,76,110,22,10,0
0,1,0,89,15,89,1,77,111,21,12,0
0,1,0,88,15,89,1,78,115,20,11,0
0,1,0,89,15,89,1,78,114,24,12,0
0,1,0,89,15,89,1,78,113,21,11,0
0,1,0,88,15,88,1,78,115,22,12,0
0,1,0,89,15,87,1,78,117,27,15,0
0,1,0,88,15,86,1,78,118,23,13,0
0,1,0,88,15,87,1,79,118,24,13,0
0,1,0,88,15,86,1,79,120,21,9,1
0,1,2,89,15,88,1,80,120,18,15,5
0,1,5,88,15,91,1,80,118,13,28,11
0,1,29,88,15,96,1,81,96,15,55,59
0,0,42,88,15,98,0,80,88,22,57,80
0,0,58,88,15,103,0,80,62,23,62,97
0,0,69,87,15,106,0,80,48,21,67,107
0,0,72,87,15,107,0,80,43,22,78,107
0,0,68,87,15,107,0,79,67,19,65,102
0,0,59,86,15,106,0,79,70,15,70,92
0,0,51,86,15,107,0,79,55,21,52,76
0,0,7,86,15,104,0,78,75,22,49,11
0,0,4,86,15,100,0,77,95,26,27,7
0,0,3,86,15,98,0,78,102,25,6,4
0,0,1,86,15,96,0,78,105,25,12,1
0,0,0,86,15,94,0,79,102,26,12,0
0,0,0,86,15,94,0,80,107,25,14,0
0,0,0,85,15,93,0,80,110,14,14,0
0,0,0,86,15,92,0,81,105,14,8,0
0,0,0,86,15,92,0,81,107,22,5,0
0,0,0,86,15,91,0,81,107,17,10,0
0,0,0,86,15,91,0,81,103,20,15,0
0,0,0,86,15,90,0,82,103,24,12,0
0,0,0,86,15,90,0,83,112,23,17,0
0,0,0,86,15,89,0,83,115,17,15,1
0,0,2,86,15,91,0,83,115,14,13,6
0,0,5,86,15,94,0,83,114,17,20,12
0,0,29,86,15,98,0,84,92,8,41,57
0,0,47,85,15,104,0,83,84,10,61,76
0,0,62,85,15,108,0,82,69,14,61,92
0,0,72,85,15,109,0,80,65,16,63,102
0,0,75,84,15,110,0,80,50,17,70,104
0,0,75,84,15,111,0,79,54,16,70,101
0,0,65,84,15,111,0,78,59,19,69,88
0,0,49,84,15,109,0,77,65,21,68,69
0,0,17,83,15,105,0,76,93,23,29,26
0,0,12,84,15,104,0,75,98,22,5,20
0,0,1,83,15,101,0,75,102,16,10,2
0,0,2,83,15,100,0,75,97,15,14,3
0,0,0,83,15,99,0,76,104,14,12,0
0,0,0,83,15,97,0,77,110,14,15,0
0,0,0,83,15,95,0,77,114,14,13,0
0,0,0,83,15,95,0,75,114,12,23,0
0,0,0,83,15,95,0,75,114,12,12,0
0,0,0,84,15,95,0,74,115,14,25,0
0,0,0,83,15,94,0,73,116,12,12,0
0,0,0,84,15,93,0,72,118,12,13,0
0,0,0,83,15,93,0,72,119,14,8,0
0,0,0,83,15,94,0,71,117,5,23,0
0,0,1,84,15,94,0,72,120,6,57,3
0,0,4,83,15,96,0,72,111,9,35,9
0,0,22,83,15,97,0,71,104,12,43,43
0,0,32,83,15,103,0,70,89,9,71,54
0,0,66,83,15,106,0,69,77,16,68,103
0,0,75,83,15,110,0,67,66,18,54,104
0,0,26,83,15,104,0,67,90,14,66,43
0,0,16,83,15,104,0,67,98,10,79,27
0,0,11,82,15,101,0,67,101,21,77,19
0,0,7,82,15,99,0,67,110,9,78,14
0,0,5,82,15,100,0,66,108,11,78,9
0,0,6,82,15,100,0,66,108,18,68,11
0,0,1,82,15,98,0,66,112,18,61,1
0,0,0,82,15,97,0,67,116,7,58,0
0,0,0,82,15,95,0,68,121,7,76,0
0,0,0,82,15,94,0,68,123,6,75,0
0,0,0,82,15,94,0,68,124,4,70,0
0,0,0,82,15,93,0,68,125,8,65,0
2,0,0,82,15,93,0,68,127,10,62,0
14,0,0,83,15,92,0,68,127,3,45,0
34,1,0,88,15,92,1,68,127,1,58,0
7,2,0,92,15,92,2,68,127,2,74,0
1,2,0,95,15,92,2,68,127,2,65,0
0,3,0,95,15,92,3,69,127,1,100,0
0,3,0,95,15,93,3,70,127,0,70,1
0,3,3,94,15,94,3,70,127,2,73,6
0,2,3,94,15,94,2,70,127,2,67,8
0,2,4,93,15,94,2,70,127,3,61,9
0,2,6,93,15,96,2,70,127,4,74,13
0,2,4,93,15,96,2,70,127,5,84,9
0,2,6,93,15,97,2,69,127,4,71,12
0,2,12,92,15,99,2,69,124,14,19,24
0,2,14,92,15,100,2,68,125,20,2,27
0,1,24,92,15,103,1,67,121,19,43,41
0,1,10,91,15,105,1,66,119,22,21,16
0,1,12,91,15,104,1,66,126,25,27,20
0,1,3,91,15,104,1,65,127,20,6,6
0,1,0,91,15,103,1,66,127,16,9,0
0,1,0,91,15,102,1,68,127,18,10,0
0,1,0,90,15,101,1,68,127,15,11,0
0,1,0,91,15,101,1,69,127,13,22,0
0,1,0,91,15,100,1,68,127,12,30,0
0,1,0,91,15,99,1,69,127,13,50,0
0,1,0,90,15,99,1,68,124,9,43,0
0,1,0,90,15,97,1,69,127,5,67,0
0,1,0,90,15,97,1,68,127,12,63,0
0,1,0,90,15,97,1,68,125,10,40,0
0,1,0,90,15,96,1,68,127,8,25,0
0,1,0,90,15,95,1,69,127,0,81,0
0,1,1,90,15,96,1,68,127,2,89,2
0,1,2,90,15,97,1,68,127,0,87,4
0,1,4,90,15,98,1,68,127,0,68,9
0,1,4,90,15,98,1,67,127,2,93,9
0,1,5,90,15,99,1,66,127,3,89,11
0,1,12,90,15,102,1,65,127,8,69,21
10,1,14,90,15,105,1,63,122,16,71,22
2,1,12,90,15,103,1,63,127,24,65,22
0,1,1,90,15,102,1,61,127,17,69,3
1,2,1,90,15,103,2,61,127,19,83,2
0,2,0,90,15,103,2,61,127,12,75,1
0,2,1,90,15,104,2,60,127,9,60,2
0,2,0,90,15,102,2,60,127,6,36,0
0,2,0,90,15,102,2,60,127,6,16,0
0,2,0,90,15,101,2,61,127,8,12,0
0,2,0,90,15,101,2,61,127,12,7,0
0,2,0,90,15,100,2,61,127,15,9,0
0,2,0,90,15,100,2,61,127,15,12,0
0,2,0,90,15,100,2,62,127,13,14,0
0,2,0,90,15,99,2,61,127,8,24,0
0,2,0,90,15,98,2,61,127,14,19,0
0,2,0,90,15,98,2,61,127,12,16,0
0,2,0,90,15,98,2,62,127,14,21,0
0,2,1,90,15,98,2,63,127,13,24,3
0,2,5,89,15,100,2,64,127,16,26,9
0,1,36,90,15,106,1,64,120,12,44,56
0,1,19,89,15,106,1,65,112,13,64,31
0,1,43,89,15,110,1,65,102,19,61,60
0,1,76,89,15,112,1,66,77,23,60,100
0,1,72,89,15,115,1,65,84,21,64,87
0,1,14,88,15,107,1,64,111,21,35,21
0,1,75,88,15,112,1,64,82,20,61,101
0,1,65,88,15,112,1,63,84,23,42,85
0,1,7,88,15,108,1,64,111,24,28,9
0,1,4,88,15,107,1,64,116,24,12,6
0,1,2,88,15,105,1,64,120,18,7,3
0,1,0,87,15,103,1,65,123,21,11,0
0,1,0,87,15,101,1,65,124,24,9,0
0,1,0,87,15,101,1,66,124,19,10,0
0,1,0,87,15,101,1,67,125,20,5,0
0,1,0,87,15,100,1,67,125,22,11,0
0,1,0,87,15,101,1,68,126,20,11,0
0,1,0,87,15,100,1,67,126,15,18,0
0,1,0,87,15,100,1,67,127,15,12,0
0,1,0,87,15,98,1,66,127,16,14,0
0,1,0,87,15,99,1,66,127,17,6,0
0,1,0,87,15,99,1,67,127,12,13,0
0,1,2,87,15,99,1,67,127,9,22,4
0,1,5,87,15,101,1,68,125,7,38,10
0,1,36,87,15,105,1,68,111,12,46,57
0,0,53,87,15,110,0,67,102,17,34,73
0,0,29,86,15,107,0,66,112,21,12,44
0,0,34,86,15,110,0,66,102,17,51,47
0,0,65,86,15,115,0,65,84,18,61,78
0,0,68,86,15,115,0,65,81,14,65,83
0,0,58,85,15,113,0,64,87,17,55,74
0,0,56,85,15,111,0,63,93,26,35,76
0,0,7,85,15,109,0,62,108,30,28,10
0,0,4,85,15,108,0,62,110,22,3,6
0,0,2,85,15,105,0,62,113,20,9,3
0,0,0,85,15,104,0,63,115,23,10,0
0,0,0,84,15,103,0,63,112,19,9,0
0,0,0,84,15,103,0,63,116,16,9,0
0,0,0,84,15,103,0,63,117,15,21,0
0,0,0,85,15,102,0,63,120,11,9,0
0,0,0,85,15,102,0,63,121,9,10,0
22,0,0,85,15,100,0,62,126,2,27,0
3,1,0,86,15,100,1,62,127,11,39,0
0,1,0,86,15,99,1,59,127,7,26,0
0,1,0,86,15,98,1,59,127,2,19,0
0,1,0,87,15,99,1,59,127,3,26,1
0,2,2,86,15,99,2,59,127,1,31,4
0,1,12,86,15,100,1,59,127,5,39,22
0,1,10,86,15,101,1,60,126,3,32,19
0,1,10,86,15,102,1,60,125,1,78,19
0,1,13,86,15,102,1,60,125,5,69,23
0,1,41,86,15,107,1,59,112,9,71,64
0,1,37,86,15,109,1,59,109,14,65,53
0,1,88,86,15,113,1,58,90,21,68,112
0,1,26,85,15,109,1,57,111,17,42,38
0,1,15,85,15,108,1,57,114,23,1,22
0,1,8,84,15,108,1,57,117,25,22,12
0,1,5,84,15,106,1,57,120,23,8,8
0,1,4,84,15,105,1,58,119,21,10,7
0,1,0,84,15,104,1,59,122,23,10,0
0,1,0,84,15,104,1,60,120,19,11,0
0,1,0,85,15,103,1,61,122,11,9,0
0,1,0,85,15,103,1,61,122,16,8,0
0,1,0,85,15,102,1,61,123,12,6,0
0,1,0,85,15,102,1,62,126,8,27,0
0,1,0,85,15,101,1,61,127,9,8,0
0,1,0,84,15,101,1,61,127,6,10,0
0,1,0,85,15,101,1,61,127,10,6,0
2,1,0,84,15,102,1,62,127,20,13,0
1,1,0,85,15,99,1,63,127,9,11,0
0,1,0,84,15,97,1,63,127,9,45,1
0,1,5,85,15,98,1,63,127,11,15,10
0,1,12,85,15,101,1,64,127,7,61,22
0,1,17,84,15,103,1,64,117,7,78,29
0,1,10,85,15,104,1,64,121,2,68,17
1,1,14,84,15,103,1,64,122,4,55,25
0,1,20,84,15,105,1,64,116,3,75,33
0,0,20,85,15,105,0,63,117,4,74,32
0,0,9,84,15,105,0,63,120,9,74,15
0,0,20,84,15,108,0,62,114,20,37,31
0,0,11,84,15,106,0,62,118,21,55,17
0,0,5,84,15,105,0,61,121,23,18,9
0,0,1,84,15,103,0,62,124,13,22,1
44,9,0,85,15,94,9,63,121,22,53,0
7,18,0,92,15,93,18,66,127,8,47,0
3,18,0,94,15,94,18,68,127,3,45,0
0,18,0,95,15,92,18,68,127,3,24,0
0,17,0,95,15,91,17,68,127,6,14,0
0,15,0,95,15,92,15,68,127,10,24,0
0,14,0,94,15,92,14,67,127,9,37,0
0,12,0,93,15,94,12,67,127,13,29,0
0,11,0,93,15,93,11,67,127,17,14,0
0,10,0,93,15,93,10,68,127,17,22,0
0,9,0,93,15,93,9,69,127,14,52,0
0,9,1,93,15,93,9,71,127,9,38,3
0,8,4,92,15,93,8,71,127,14,36,9
0,7,30,92,15,97,7,72,121,18,49,61
0,7,46,92,15,101,7,73,83,21,52,81
0,6,29,91,15,102,6,72,99,15,25,50
0,5,21,91,15,100,5,71,110,19,9,39
0,5,47,90,15,105,5,71,65,16,48,73
0,4,23,90,15,101,4,70,109,17,25,40
0,4,17,90,15,102,4,69,106,19,39,29
0,4,8,90,15,100,4,68,115,19,4,14
3,4,2,90,15,94,4,68,126,17,6,6
2,4,2,89,15,95,4,67,127,12,6,5
0,4,3,90,15,95,4,67,127,10,26,6
0,4,0,90,15,94,4,66,127,8,22,0
0,4,0,90,15,94,4,66,127,12,32,0
1,3,0,90,15,96,3,65,127,31,27,0
13,4,0,90,15,96,4,65,127,19,38,0
0,5,0,103,15,93,5,67,127,20,78,0
0,5,0,103,15,92,5,67,127,19,86,0
0,6,0,101,15,92,6,67,127,21,86,0
0,6,0,100,15,90,6,67,127,19,74,0
0,5,0,99,15,90,5,67,125,17,78,0
0,5,0,98,15,89,5,67,127,19,42,0
0,5,0,98,15,88,5,69,127,14,24,0
0,5,0,97,15,88,5,69,127,8,32,1
0,5,1,97,15,88,5,71,127,4,50,4
0,4,2,96,15,88,4,71,125,5,5,6
0,4,8,96,15,91,4,72,122,6,71,19
0,4,18,96,15,94,4,72,101,11,68,38
0,4,24,95,15,97,4,72,108,7,54,48
0,4,9,95,15,95,4,72,112,7,65,20
0,3,21,95,15,97,3,72,100,10,45,41
0,3,23,94,15,97,3,71,102,13,68,45
0,3,19,94,15,95,3,70,98,14,54,40
0,3,11,94,15,94,3,70,102,18,12,24
0,3,6,93,15,92,3,70,107,18,2,15
0,3,2,93,15,90,3,70,119,20,11,5
0,3,0,93,15,87,3,71,117,16,10,0
0,2,0,93,15,86,2,73,115,15,6,0
0,2,0,93,15,87,2,74,118,13,8,0
0,2,0,92,15,86,2,73,117,11,8,0
0,2,0,93,15,87,2,73,123,11,14,0
0,2,0,93,15,87,2,72,119,9,34,0
0,2,0,92,15,87,2,71,123,3,20,0
0,2,0,92,15,86,2,71,121,7,24,0
0,2,0,92,15,85,2,71,124,5,26,0
0,2,0,92,15,84,2,72,125,13,29,0
0,2,0,92,15,84,2,73,127,6,14,0
0,2,2,92,15,86,2,74,125,1,73,5
0,2,1,91,15,85,2,75,125,5,70,3
0,2,19,91,15,90,2,75,115,8,43,47
0,2,53,91,15,99,2,74,89,17,63,100
0,2,59,91,15,100,2,74,72,15,64,107
0,2,56,91,15,106,2,74,86,13,51,88
0,2,71,91,15,102,2,73,67,14,66,123
0,2,53,90,15,101,2,72,65,18,35,94
0,1,22,90,15,96,1,73,101,15,55,44
0,1,18,90,15,96,1,72,103,19,65,36
0,1,6,90,15,96,1,72,109,24,12,12
0,1,3,89,15,96,1,72,111,22,1,6
0,1,1,89,15,93,1,73,116,23,10,2
0,1,0,90,15,89,1,73,114,24,12,0
0,1,0,89,15,90,1,75,120,25,16,0
0,1,0,89,15,88,1,76,122,18,12,0
0,1,0,89,15,87,1,77,125,15,12,0
0,1,0,89,15,86,1,77,126,17,14,0
0,1,0,89,15,85,1,78,127,15,12,0
0,1,0,89,15,85,1,78,127,17,6,0
0,1,0,89,15,84,1,79,126,15,5,0
0,1,0,89,15,84,1,80,126,11,6,0
0,1,0,89,15,83,1,80,127,10,12,0
0,1,0,89,15,84,1,81,127,15,8,0
0,1,0,89,15,84,1,82,126,17,16,2
0,1,3,89,15,87,1,83,121,19,19,9
0,1,26,89,15,91,1,82,109,9,41,61
0,1,43,89,15,99,1,83,78,15,55,81
0,1,62,88,15,105,1,82,80,25,81,99
0,1,69,88,15,104,1,82,66,32,57,111
0,1,70,88,15,105,1,82,69,32,73,111
0,1,40,87,15,101,1,81,72,32,63,69
0,1,21,87,15,100,1,81,72,31,74,36
0,1,9,87,15,96,1,81,96,28,89,16
0,1,8,86,15,96,1,82,86,25,80,16
0,0,2,87,15,91,0,82,119,13,28,4
0,0,0,87,15,88,0,83,122,16,18,0
0,0,0,87,15,87,0,83,124,7,24,0
0,1,0,87,15,87,1,84,126,10,78,0
9,1,0,87,15,86,1,85,125,5,47,0
7,1,0,87,15,85,1,84,127,7,72,0
7,1,0,89,15,83,1,84,127,0,35,0
8,2,0,89,15,84,2,82,127,0,23,0
4,2,0,91,15,84,2,82,127,0,18,0
0,3,0,92,15,85,3,81,127,0,24,0
1,3,0,93,15,86,3,80,127,0,27,0
3,4,0,93,15,86,4,79,127,0,33,0
3,4,0,93,15,86,4,79,127,0,26,0
1,5,0,93,15,87,5,78,127,1,12,1
0,5,1,94,15,88,5,78,127,1,10,4
0,5,2,93,15,89,5,77,127,0,41,6
0,5,5,94,15,90,5,76,127,2,43,12
0,5,7,93,15,91,5,75,127,2,61,17
0,5,10,94,15,93,5,73,125,5,76,22
0,5,6,93,15,94,5,72,127,7,83,14
0,5,3,93,15,94,5,69,127,10,89,8
1,5,2,93,15,94,5,67,127,18,88,4
1,5,1,93,15,96,5,65,127,24,89,2
10,5,0,93,15,95,5,61,127,39,83,0
20,9,0,96,15,97,9,59,127,32,88,0
34,23,0,100,15,99,23,57,127,42,79,0
7,56,0,107,15,102,56,54,127,39,82,0
6,53,0,110,15,102,53,56,127,23,71,0
0,45,0,109,15,100,45,58,127,19,59,0
0,38,0,108,15,100,38,58,127,16,12,0
0,32,0,106,15,99,32,58,127,12,23,0
0,28,0,106,15,99,28,57,127,15,27,0
0,25,0,103,15,98,25,57,127,16,10,0
0,22,0,102,15,98,22,58,127,20,11,0
0,20,0,101,15,98,20,58,127,22,17,0
0,18,0,100,15,98,18,58,127,19,13,0
0,17,0,100,15,96,17,58,127,19,8,0
0,16,1,99,15,96,16,59,127,20,8,3
0,15,6,99,15,97,15,61,127,24,15,12
0,14,20,98,15,101,14,61,120,20,38,36
0,13,35,98,15,104,13,61,99,27,47,57
0,12,66,97,15,106,12,61,79,43,50,100
0,11,67,96,15,105,11,61,81,34,55,107
0,10,76,96,15,109,10,61,66,29,48,109
0,9,72,95,15,108,9,61,63,30,59,105
0,8,67,95,15,108,8,62,47,30,51,95
0,7,47,94,15,105,7,62,63,24,57,73
0,7,5,94,15,103,7,62,79,20,39,8
0,6,3,94,15,99,6,62,99,22,11,5
0,6,2,93,15,96,6,62,104,19,9,4
0,6,0,93,15,94,6,63,112,22,10,0
0,5,0,93,15,94,5,64,111,24,11,0
0,5,0,93,15,95,5,65,105,20,8,0
0,5,0,93,15,92,5,66,112,28,23,0
0,5,0,93,15,93,5,67,98,16,32,0
0,5,0,93,15,91,5,67,110,17,18,0
0,5,0,92,15,87,5,68,113,24,13,0
0,5,0,92,15,85,5,67,112,24,12,0
0,5,0,92,15,84,5,68,113,24,13,0
0,4,0,92,15,83,4,68,115,20,12,0
0,4,0,92,15,82,4,69,118,14,12,0
0,4,0,92,15,83,4,69,122,12,20,1
0,4,4,92,15,85,4,70,118,8,46,12
0,4,26,91,15,93,4,70,106,11,64,58
0,4,40,92,15,95,4,70,80,15,56,84
0,4,50,91,15,99,4,70,72,34,52,91
0,3,63,91,15,103,3,68,69,25,55,107
0,3,17,91,15,99,3,67,79,19,45,32
0,3,58,90,15,104,3,67,57,29,54,95
0,3,58,90,15,103,3,66,53,32,54,97
0,3,29,90,15,99,3,64,74,22,40,53
0,2,8,90,15,99,2,63,89,23,59,15
0,2,5,89,15,97,2,63,97,23,13,10
0,2,2,89,15,95,2,63,104,19,11,4
0,2,0,89,15,92,2,64,104,24,13,0
3,2,0,89,15,92,2,65,103,35,25,0
0,2,0,89,15,87,2,67,121,19,12,0
0,2,0,89,15,85,2,66,121,14,12,0
0,2,0,89,15,84,2,66,123,12,11,0
0,2,0,89,15,85,2,66,125,12,9,0
0,2,0,89,15,82,2,66,123,19,13,0
0,2,0,89,15,84,2,65,115,18,25,0
0,2,0,89,15,83,2,65,118,19,27,0
0,2,0,89,15,84,2,64,114,21,34,0
0,2,0,89,15,84,2,65,115,23,27,0
0,2,2,89,15,85,2,65,112,28,43,7
0,2,6,89,15,87,2,64,108,10,64,16
0,2,12,89,15,89,2,65,107,8,58,30
0,2,16,89,15,90,2,65,98,19,54,37
0,2,15,89,15,91,2,66,93,21,57,34
0,2,23,88,15,92,2,65,86,17,75,51
0,2,36,88,15,94,2,65,85,25,58,76
0,2,14,88,15,93,2,64,87,27,48,29
0,2,13,88,15,91,2,65,96,20,59,31
0,2,13,88,15,93,2,64,94,21,34,28
0,2,7,88,15,88,2,65,123,14,13,18
0,2,1,88,15,88,2,65,123,15,40,4
0,2,0,88,15,87,2,65,124,11,14,1
0,2,0,88,15,84,2,65,126,19,13,0
0,2,0,88,15,83,2,67,126,17,13,0
0,2,0,88,15,83,2,67,126,15,15,0
0,2,0,88,15,83,2,67,126,17,13,0
0,2,0,88,15,83,2,67,127,15,26,0
0,2,0,88,15,83,2,67,127,31,65,0
0,2,0,88,15,85,2,66,125,27,57,0
0,1,0,88,15,85,1,66,124,19,56,0
0,2,0,88,15,84,2,66,126,22,67,0
0,2,0,88,15,85,2,67,125,16,70,0
0,1,0,88,15,84,1,68,125,13,62,0
0,1,2,88,15,87,1,69,122,19,61,5
0,1,4,88,15,87,1,70,116,35,68,12
0,1,19,88,15,89,1,70,102,39,70,48
0,1,29,87,15,91,1,70,97,40,66,65
0,1,40,87,15,97,1,70,85,38,67,79
0,1,46,87,15,98,1,70,88,44,62,87
0,1,27,87,15,97,1,69,86,36,65,53
0,1,51,87,15,102,1,69,75,31,70,88
0,1,46,86,15,103,1,68,77,29,70,77
0,1,32,86,15,99,1,68,91,23,72,58
0,1,9,86,15,100,1,68,105,19,64,17
0,1,4,86,15,97,1,69,110,11,63,9
0,1,1,86,15,94,1,69,110,18,12,3
0,1,0,86,15,91,1,70,114,20,11,0
0,1,0,86,15,90,1,71,117,21,11,0
0,1,0,86,15,90,1,72,119,20,13,0
0,1,0,86,15,89,1,73,121,21,11,0
0,1,0,86,15,89,1,73,123,15,15,0
0,1,0,86,15,89,1,73,123,16,15,0
0,1,0,85,15,90,1,72,122,17,39,0
0,1,0,86,15,89,1,73,124,19,13,0
0,1,0,86,15,89,1,72,124,20,10,0
0,1,0,86,15,87,1,73,124,20,13,0
0,1,0,86,15,87,1,74,123,21,14,0
0,1,1,86,15,87,1,74,120,23,13,4
0,1,5,86,15,91,1,74,117,18,10,12
0,1,21,86,15,95,1,75,109,17,28,45
0,1,36,86,15,100,1,75,92,16,50,66
0,1,48,85,15,104,1,75,81,20,57,78
0,1,53,85,15,104,1,75,75,26,64,85
0,1,64,85,15,108,1,74,60,28,68,93
0,1,64,84,15,109,1,73,56,27,73,91
